timestamp,open,high,low,close,volume
1601971200000,1909.378,1917.938,1906.515,1917.428,9.6387
1601985600000,1917.468,1921.018,1901.558,1902.025,19.0662
1602000000000,1902.015,1906.358,1886.628,1887.668,19.8839
1602014400000,1887.598,1888.895,1874.558,1879.945,4.9393
1602028800000,1880.065,1884.068,1872.748,1882.758,7.0135
1602043200000,1882.758,1897.898,1881.798,1892.748,7.1126
1602057600000,1892.748,1894.688,1882.368,1888.455,9.021
1602072000000,1888.445,1891.745,1879.078,1885.655,17.3871
1602086400000,1885.675,1888.748,1880.495,1887.008,9.8707
1602100800000,1887.028,1888.608,1886.118,1886.868,1.3189
1602115200000,1886.858,1889.098,1883.218,1885.198,5.4508
1602129600000,1885.198,1895.198,1884.295,1890.815,7.8953
1602144000000,1890.825,1894.458,1889.978,1892.358,9.0189
1602158400000,1892.345,1900.498,1883.125,1888.608,16.7649
1602172800000,1888.608,1894.308,1881.938,1894.098,8.2219
1602187200000,1894.198,1896.698,1892.838,1895.238,1.2697
1602201600000,1895.238,1912.788,1894.908,1910.768,8.1342
1602216000000,1910.748,1913.515,1905.548,1913.055,7.5111
1602230400000,1913.075,1918.018,1911.668,1912.928,9.1539
1602244800000,1912.928,1929.158,1912.848,1920.225,18.7597
1602259200000,1920.215,1929.558,1919.475,1928.735,11.5309
1602273600000,1928.745,1930.325,1927.768,1929.618,0.7461
1602446400000,1928.788,1933.048,1926.038,1928.998,2.718
1602460800000,1928.998,1930.218,1921.355,1927.138,10.2245
1602475200000,1927.118,1931.788,1923.798,1926.078,8.6628
1602489600000,1926.085,1926.448,1918.158,1924.475,9.0757
1602504000000,1924.475,1928.268,1919.075,1922.995,18.2762
1602518400000,1922.985,1925.698,1920.088,1923.298,10.1479
1602532800000,1923.298,1925.355,1921.465,1925.015,1.6034
1602547200000,1924.995,1924.995,1910.465,1911.345,10.8105
1602561600000,1911.355,1920.505,1910.165,1918.528,9.4888
1602576000000,1918.528,1924.998,1917.908,1920.235,8.4655
1602590400000,1920.235,1923.958,1886.308,1894.565,25.524
1602604800000,1894.535,1895.118,1888.528,1892.958,11.2217
1602619200000,1892.958,1893.718,1890.745,1893.325,2.4703
1602633600000,1893.325,1897.748,1882.395,1895.948,10.3678
1602648000000,1895.965,1897.908,1892.618,1895.458,6.5814
1602662400000,1895.598,1902.668,1894.448,1900.265,8.3933
1602676800000,1900.265,1912.828,1898.748,1903.105,18.995
1602691200000,1903.125,1904.455,1899.135,1899.135,9.9874
1602705600000,1899.078,1902.515,1896.848,1898.205,2.0984
1602720000000,1898.205,1900.198,1891.778,1898.148,8.5548
1602734400000,1898.198,1903.518,1895.858,1902.305,7.6152
1602748800000,1902.305,1902.655,1889.738,1891.508,12.8033
1602763200000,1891.508,1906.788,1889.438,1903.485,21.8503
1602777600000,1903.475,1908.418,1901.848,1906.465,6.9916
1602792000000,1906.505,1908.808,1905.438,1906.308,1.1498
1602806400000,1906.298,1910.588,1904.818,1905.818,6.299
1602820800000,1905.858,1909.898,1902.668,1909.205,7.1444
1602835200000,1909.228,1912.598,1905.758,1909.305,9.0319
1602849600000,1909.315,1913.808,1897.658,1901.415,16.9713
1602864000000,1901.415,1904.348,1899.025,1899.415,6.8677
1602878400000,1899.375,1900.058,1897.698,1898.968,0.8173
1603051200000,1899.668,1902.838,1898.498,1900.688,1.3973
1603065600000,1900.698,1902.715,1896.878,1900.945,6.54
1603080000000,1900.945,1911.698,1900.025,1909.175,7.0544
1603094400000,1909.175,1913.765,1908.408,1912.148,7.7004
1603108800000,1912.178,1918.338,1902.715,1908.205,17.2634
1603123200000,1908.205,1910.345,1900.485,1900.775,9.992
1603137600000,1900.825,1904.628,1900.745,1902.925,1.7332
1603152000000,1902.925,1904.068,1894.618,1900.908,7.1664
1603166400000,1900.878,1903.988,1898.675,1900.465,7.5601
1603180800000,1900.488,1908.035,1899.568,1905.118,7.5771
1603195200000,1905.128,1912.298,1897.418,1910.895,16.4773
1603209600000,1910.835,1913.985,1907.715,1909.698,9.1869
1603224000000,1909.698,1912.398,1906.165,1910.678,1.6579
1603238400000,1910.588,1920.345,1910.065,1917.608,7.3778
1603252800000,1917.608,1920.658,1914.738,1920.375,7.2901
1603267200000,1920.375,1922.668,1914.418,1916.115,9.5757
1603281600000,1916.135,1931.298,1916.135,1925.008,17.6506
1603296000000,1925.018,1929.258,1921.448,1924.445,9.9142
1603310400000,1924.455,1925.878,1920.088,1921.258,2.3093
1603324800000,1921.238,1922.118,1910.585,1913.638,7.2568
1603339200000,1913.638,1920.278,1913.035,1919.128,6.9962
1603353600000,1919.145,1919.608,1913.198,1914.125,7.2474
1603368000000,1914.135,1914.705,1894.208,1900.235,20.1777
1603382400000,1900.225,1905.578,1899.258,1905.035,8.052
1603396800000,1905.045,1907.358,1903.525,1904.918,2.0487
1603411200000,1904.918,1907.648,1901.235,1906.328,5.6225
1603425600000,1906.328,1909.205,1902.528,1908.725,6.2461
1603440000000,1908.838,1912.708,1907.558,1910.425,7.3686
1603454400000,1910.425,1914.108,1894.198,1898.675,16.6932
1603468800000,1898.655,1905.378,1895.685,1903.705,8.2654
1603483200000,1903.665,1903.725,1900.698,1901.258,0.6334
1603656000000,1903.298,1903.708,1891.135,1898.415,3.9222
1603670400000,1898.405,1902.355,1896.258,1898.188,6.1695
1603684800000,1898.178,1901.978,1894.785,1900.235,6.8261
1603699200000,1900.235,1905.388,1896.095,1903.738,9.8079
1603713600000,1903.668,1908.458,1898.768,1904.248,18.7803
1603728000000,1904.268,1906.078,1900.178,1902.338,8.632
1603742400000,1902.238,1903.288,1900.658,1902.148,1.5439
1603756800000,1902.148,1910.218,1901.818,1907.518,6.3299
1603771200000,1907.518,1910.315,1903.118,1904.068,6.5434
1603785600000,1904.068,1904.975,1897.718,1902.725,10.1543
1603800000000,1902.745,1911.348,1900.638,1908.418,13.6299
1603814400000,1908.418,1910.888,1906.245,1907.605,6.5776
1603828800000,1907.595,1908.338,1904.138,1905.165,3.3563
1603843200000,1905.165,1908.145,1902.365,1906.625,5.4923
1603857600000,1906.615,1910.768,1905.158,1905.968,5.9433
1603872000000,1905.938,1906.648,1890.558,1891.578,12.2948
1603886400000,1891.558,1891.668,1869.208,1882.228,27.1397
1603900800000,1882.235,1884.118,1875.888,1876.918,15.9514
1603915200000,1876.888,1879.708,1874.935,1879.515,2.5177
1603929600000,1879.495,1881.878,1875.675,1881.685,6.9455
1603944000000,1881.685,1884.858,1880.285,1881.195,7.1125
1603958400000,1881.165,1882.338,1871.635,1871.878,12.4408
1603972800000,1871.938,1876.608,1859.868,1867.785,26.9026
1603987200000,1868.005,1872.198,1865.898,1869.138,11.7258
1604001600000,1869.118,1870.418,1865.818,1868.345,2.5086
1604016000000,1868.345,1877.995,1864.258,1876.068,8.4083
1604030400000,1876.078,1876.908,1866.578,1871.338,11.1759
1604044800000,1871.428,1880.198,1868.928,1879.138,12.0226
1604059200000,1879.198,1889.698,1874.595,1879.198,23.5058
1604073600000,1879.178,1882.628,1877.278,1877.595,11.686
1604088000000,1877.588,1878.998,1877.098,1878.438,0.9136
1604260800000,1876.928,1879.878,1875.195,1877.025,1.7187
1604275200000,1877.025,1885.528,1873.308,1882.335,9.4116
1604289600000,1882.335,1886.705,1879.718,1884.725,8.8176
1604304000000,1884.715,1890.425,1880.758,1888.515,13.7616
1604318400000,1888.515,1892.928,1885.695,1891.058,18.145
1604332800000,1891.078,1894.998,1890.045,1894.155,10.5044
1604347200000,1894.165,1896.058,1893.428,1894.728,3.0475
1604361600000,1894.728,1898.508,1890.588,1892.858,6.337
1604376000000,1892.838,1894.058,1886.835,1890.615,6.0709
1604390400000,1890.575,1900.775,1889.285,1899.088,10.7268
1604404800000,1899.108,1909.078,1898.855,1907.325,15.8142
1604419200000,1907.315,1910.465,1904.195,1906.738,10.3538
1604433600000,1906.798,1916.068,1905.408,1914.355,4.5726
1604448000000,1914.288,1916.228,1880.635,1896.745,17.4098
1604462400000,1896.658,1903.358,1887.738,1891.758,13.2103
1604476800000,1891.778,1902.478,1886.985,1902.218,10.7065
1604491200000,1902.068,1912.088,1896.165,1902.235,17.5252
1604505600000,1902.215,1903.048,1893.075,1899.408,13.3983
1604520000000,1899.348,1905.828,1897.308,1904.715,3.5459
1604534400000,1904.678,1909.645,1902.358,1907.215,8.9384
1604548800000,1907.245,1913.378,1905.395,1910.858,9.1741
1604563200000,1910.858,1920.668,1908.788,1919.108,14.5968
1604577600000,1919.138,1948.308,1916.808,1945.345,22.7747
1604592000000,1945.345,1952.648,1942.368,1949.565,16.5598
1604606400000,1949.605,1951.975,1944.128,1946.058,5.461
1604620800000,1946.068,1947.208,1937.328,1937.728,11.0079
1604635200000,1937.778,1948.055,1935.468,1947.585,9.1062
1604649600000,1947.678,1957.958,1943.805,1955.515,12.3035
1604664000000,1955.525,1960.198,1941.068,1948.428,19.8865
1604678400000,1948.398,1955.098,1948.248,1951.788,10.8889
1604692800000,1951.798,1953.915,1950.298,1950.298,2.8673
1604865600000,1954.688,1959.838,1953.318,1958.475,2.0665
1604880000000,1958.465,1961.108,1952.498,1960.705,9.6086
1604894400000,1960.698,1965.415,1953.335,1956.845,10.0409
1604908800000,1956.835,1963.118,1934.538,1938.078,13.1505
1604923200000,1938.108,1938.878,1853.628,1860.708,33.1123
1604937600000,1860.758,1867.988,1850.398,1866.578,18.5108
1604952000000,1866.568,1871.345,1860.138,1870.718,6.7319
1604966400000,1870.728,1881.708,1867.375,1881.135,12.7138
1604980800000,1881.105,1890.238,1878.758,1885.238,9.2476
1604995200000,1885.308,1890.158,1867.335,1878.428,13.7134
1605009600000,1878.425,1885.208,1873.478,1882.248,20.62
1605024000000,1882.238,1884.975,1874.568,1877.168,13.8368
1605038400000,1877.098,1879.355,1871.775,1876.498,5.7361
1605052800000,1876.548,1882.978,1876.288,1880.585,8.3826
1605067200000,1880.575,1884.378,1874.468,1876.538,6.6195
1605081600000,1876.518,1881.828,1869.768,1876.865,10.0726
1605096000000,1876.835,1878.805,1856.208,1862.518,20.1774
1605110400000,1862.538,1866.615,1860.588,1863.455,10.9628
1605124800000,1863.465,1868.248,1862.688,1865.458,3.3735
1605139200000,1865.468,1872.108,1862.588,1870.438,8.1974
1605153600000,1870.438,1872.528,1867.248,1868.598,6.9669
1605168000000,1868.658,1872.928,1863.098,1870.405,11.0878
1605182400000,1870.395,1883.698,1867.445,1878.808,16.6547
1605196800000,1878.808,1882.888,1874.175,1876.848,11.8153
1605211200000,1876.828,1877.348,1874.025,1875.668,4.7455
1605225600000,1875.658,1881.865,1873.978,1876.875,6.8138
1605240000000,1876.845,1880.278,1876.258,1878.875,4.7503
1605254400000,1878.895,1881.035,1875.668,1879.278,9.5767
1605268800000,1879.298,1896.658,1878.128,1891.718,17.6544
1605283200000,1891.698,1894.548,1884.585,1886.615,10.7249
1605297600000,1886.605,1889.727,1886.165,1888.288,2.6417
1605470400000,1888.138,1891.485,1886.628,1890.395,1.3174
1605484800000,1890.375,1898.928,1887.508,1895.628,7.1569
1605499200000,1895.608,1896.72,1887.365,1891.518,6.9334
1605513600000,1891.528,1895.105,1864.498,1869.238,10.9385
1605528000000,1869.238,1891.278,1865.388,1889.945,20.725
1605542400000,1889.945,1895.948,1885.955,1886.135,11.7257
1605556800000,1886.145,1890.528,1885.105,1889.748,4.1625
1605571200000,1889.738,1892.368,1886.795,1890.368,5.3987
1605585600000,1890.318,1890.408,1884.198,1887.125,7.0182
1605600000000,1887.105,1892.551,1884.118,1888.655,10.2467
1605614400000,1888.675,1893.325,1884.568,1888.578,17.373
1605628800000,1888.528,1888.978,1884.905,1886.685,9.6503
1605643200000,1886.725,1887.275,1876.735,1882.535,5.0647
1605657600000,1882.515,1883.058,1875.548,1878.178,6.2874
1605672000000,1878.228,1882.518,1876.588,1882.295,6.3529
1605686400000,1882.365,1884.595,1868.395,1871.528,11.3846
1605700800000,1871.578,1884.718,1863.508,1881.675,17.8747
1605715200000,1881.665,1882.685,1871.145,1874.125,14.6214
1605729600000,1874.075,1874.168,1868.895,1871.245,4.5395
1605744000000,1871.235,1872.778,1866,1867.875,6.7735
1605758400000,1867.858,1868.525,1858.053,1863.608,7.5987
1605772800000,1863.588,1865.528,1855.008,1862.498,12.8321
1605787200000,1862.438,1864.918,1852.568,1859.985,19.1738
1605801600000,1859.998,1867.525,1858.405,1865.305,9.1271
1605816000000,1865.248,1867.558,1860.908,1862.995,3.9288
1605830400000,1863.035,1867.605,1861.105,1864.818,5.7015
1605844800000,1864.825,1869.688,1861,1865.848,8.3745
1605859200000,1865.888,1869.275,1863.315,1865.898,10.1319
1605873600000,1865.938,1879.618,1863.908,1874.325,14.9081
1605888000000,1874.345,1875.168,1871.265,1873.548,7.0147
1605902400000,1873.568,1873.948,1869.755,1870.318,2.1707
1606075200000,1869.943,1872.048,1868.528,1871.998,0.7825
1606089600000,1871.958,1875.938,1870.385,1873.058,5.6281
1606104000000,1873.028,1876.038,1871.808,1874.618,4.4171
1606118400000,1874.688,1875.058,1863.358,1866.178,10.9014
1606132800000,1866.098,1869.008,1833.548,1834.545,21.5335
1606147200000,1834.555,1841.005,1830.778,1837.985,12.4822
1606161600000,1837.995,1840.305,1834.858,1835.465,4.7222
1606176000000,1835.605,1836.188,1821.188,1825.448,11.6837
1606190400000,1825.438,1832.855,1822.508,1827.415,8.5897
1606204800000,1827.438,1830.633,1805.544,1810.165,15.0113
1606219200000,1810.135,1815.825,1799.988,1805.428,21.6281
1606233600000,1805.435,1808.208,1802.775,1803.805,12.3581
1606248000000,1803.768,1810.908,1803.355,1809.058,4.3097
1606262400000,1809.008,1812.058,1803.175,1803.728,8.177
1606276800000,1803.828,1810.984,1801.495,1809.988,7.7971
1606291200000,1809.968,1814.999,1806.375,1812.498,12.1796
1606305600000,1812.538,1817.578,1809.768,1810.398,14.4943
1606320000000,1810.458,1812.964,1803.878,1806.705,9.993
1606334400000,1806.715,1809.588,1804.758,1808.188,3.9397
1606348800000,1808.288,1812.555,1807.098,1810.778,4.2392
1606363200000,1810.828,1818.088,1806.688,1814.895,5.1094
1606377600000,1814.878,1817.849,1810.938,1814.175,7.6963
1606392000000,1814.195,1815.155,1805.634,1809.695,9.4115
1606406400000,1809.695,1811.905,1807.818,1810.184,2.666
1606420800000,1809.463,1811.348,1808.738,1809.148,0.489
1606435200000,1809.148,1813.778,1807.215,1809.055,4.2229
1606449600000,1809.048,1810.978,1802.468,1809.908,5.0365
1606464000000,1809.948,1811.368,1805.268,1806.205,7.7408
1606478400000,1806.205,1807.805,1774.218,1781.925,19.2557
1606492800000,1781.895,1788.588,1781.685,1786.648,6.7021
1606680000000,1787.208,1789.808,1785.308,1786.618,1.1155
1606694400000,1786.58,1787.448,1764.245,1770.715,9.1726
1606708800000,1770.725,1783.638,1765.305,1781.048,7.5782
1606723200000,1781.498,1782.055,1764.518,1771.708,10.532
1606737600000,1771.708,1778.515,1765.385,1772.995,18.0087
1606752000000,1773.025,1784.378,1771.315,1780.905,10.5748
1606766400000,1780.925,1781.218,1775.355,1778.725,3.8911
1606780800000,1778.695,1785.915,1776.75,1784.465,6.2251
1606795200000,1784.455,1791.778,1783.248,1791.008,5.3444
1606809600000,1790.848,1809.988,1789.248,1806.465,12.5582
1606824000000,1806.465,1815.085,1802.948,1810.275,18.6802
1606838400000,1810.265,1817.178,1807.298,1813.515,11.3726
1606852800000,1813.505,1815.448,1810.408,1811.145,3.1744
1606867200000,1811.095,1815.325,1808.612,1810.085,5.6768
1606881600000,1810.085,1816.804,1807.405,1815.625,6.4305
1606896000000,1815.575,1832.338,1813.758,1825.575,10.8566
1606910400000,1825.575,1826.868,1812.638,1826.438,17.0524
1606924800000,1826.358,1830.468,1824.748,1829.408,6.9674
1606939200000,1829.458,1831.728,1827.625,1830.485,2.2827
1606953600000,1830.458,1837.158,1826.138,1835.245,6.2016
1606968000000,1835.245,1842.558,1830.488,1842.325,5.9593
1606982400000,1842.318,1843.348,1834.645,1842.475,8.3026
1606996800000,1842.408,1843.808,1829.418,1831.015,18.5703
1607011200000,1831.015,1840.388,1823.648,1840.164,12.32
1607025600000,1840.164,1842.208,1838.688,1839.718,2.7534
1607040000000,1839.718,1844.688,1837.878,1842.448,4.8583
1607054400000,1842.498,1844.128,1837.778,1839.818,5.2024
1607068800000,1839.785,1844.255,1837.718,1841.345,18.2113
1607083200000,1841.368,1848.088,1828.988,1831.955,17.2963
1607097600000,1831.955,1837.315,1830.485,1836.725,7.682
1607112000000,1836.735,1839.128,1835.535,1838.208,2.227
1607284800000,1838.528,1838.848,1832.948,1835.344,1.2112
1607299200000,1835.344,1839.578,1834.734,1837.625,5.402
1607313600000,1837.625,1842.308,1836.665,1837.868,5.0356
1607328000000,1837.878,1838.738,1821.808,1830.375,11.3435
1607342400000,1830.395,1867.018,1829.025,1864.158,16.2466
1607356800000,1864.188,1868.448,1858.988,1859.465,9.0034
1607371200000,1859.495,1865.465,1857.895,1863.895,2.7144
1607385600000,1863.875,1870.198,1861,1869.345,4.762
1607400000000,1869.365,1871.718,1864.558,1865.078,5.8789
1607414400000,1865.098,1867.068,1860.148,1861.325,8.4183
1607428800000,1861.315,1875.168,1861.308,1866.465,15.3668
1607443200000,1866.455,1873.285,1865.495,1870.188,5.5906
1607457600000,1870.188,1871.618,1869.008,1869.995,2.2594
1607472000000,1869.995,1870.428,1859.645,1860.918,6.5472
1607486400000,1860.898,1863.828,1855.538,1860.015,6.5141
1607500800000,1859.985,1866.065,1851.428,1853.605,10.5558
1607515200000,1853.605,1864.028,1837.278,1848.065,17.8096
1607529600000,1848.085,1851.028,1825.363,1833.255,13.8333
1607544000000,1833.265,1840.215,1832.625,1834.258,3.0294
1607558400000,1834.158,1842.355,1834.108,1837.968,5.9418
1607572800000,1837.998,1842.254,1834.048,1837.458,6.0443
1607587200000,1837.408,1838.628,1828.528,1834.975,7.9235
1607601600000,1834.975,1849.958,1832.568,1835.338,17.4222
1607616000000,1835.388,1837.944,1830.058,1835.414,9.7215
